type	time	src	dst	parent
0	66.0537	7	7	-1
0	66.0658	49	49	-1
0	66.0686	68	68	-1
0	66.0743	38	38	-1
0	66.0825	35	6	3796
0	66.0852	35	35	-1
0	66.1096	65	65	-1
0	66.1295	56	56	-1
0	66.1308	99	31	3937
0	66.1527	24	24	-1
0	66.1662	81	81	-1
0	66.1818	47	47	-1
0	66.1886	63	63	-1
0	66.1914	10	10	-1
0	66.2029	56	79	3956
0	66.2139	13	13	-1
0	66.2354	64	64	-1
0	66.2418	26	26	-1
0	66.2437	81	26	3959
0	66.2486	83	83	-1
0	66.2597	81	70	3941
0	66.2621	35	74	3954
0	66.2728	5	5	-1
0	66.2817	93	48	3945
0	66.2849	14	14	-1
0	66.2953	6	13	3836
0	66.3084	44	97	3853
0	66.3224	40	40	-1
0	66.3238	42	81	3887
0	66.3361	14	14	-1
0	66.3505	54	54	-1
0	66.3581	14	14	-1
0	66.366	35	74	3953
0	66.367	4	83	3910
0	66.3787	13	31	3964
0	66.3952	77	77	-1
0	66.3984	27	27	-1
0	66.4108	80	80	-1
0	66.4111	22	31	3866
0	66.4141	27	55	3985
0	66.4416	90	90	-1
0	66.4669	6	6	-1
0	66.4685	94	94	-1
0	66.4855	4	4	-1
0	66.4896	59	59	-1
0	66.5008	59	59	-1
0	66.514	26	26	-1
0	66.532	13	74	3964
0	66.5392	65	34	3955
0	66.5442	26	47	3995
0	66.5444	46	46	-1
0	66.5673	96	96	-1
0	66.5863	47	47	-1
0	66.5965	51	51	-1
0	66.6275	15	15	-1
0	66.6336	4	83	3992
0	66.6392	59	10	3993
0	66.6442	38	8	3952
0	66.6497	66	66	-1
0	66.6589	24	24	-1
0	66.6613	77	91	3984
0	66.6677	61	61	-1
0	66.686	93	63	3945
0	66.6914	83	83	-1
0	66.7153	32	32	-1
0	66.7232	13	13	-1
0	66.7407	44	97	3788
0	66.7512	9	80	3928
0	66.7634	96	96	-1
0	66.7635	6	31	3990
0	66.7676	24	24	-1
0	66.7687	56	79	3906
0	66.7809	79	79	-1
0	66.7943	89	89	-1
0	66.8028	84	84	-1
0	66.8055	27	27	-1
0	66.8157	97	97	-1
0	66.8162	52	52	-1
0	66.8207	10	10	-1
0	66.8617	13	13	-1
0	66.8913	96	96	-1
0	66.8986	37	37	-1
0	66.9272	71	71	-1
0	66.933	7	7	-1
0	66.9591	97	97	-1
0	66.982	17	17	-1
0	66.9835	99	66	3937
0	66.9895	87	87	-1
0	67.0136	83	83	-1
0	67.0294	59	59	-1
0	67.0396	66	66	-1
0	67.0425	60	60	-1
0	67.0449	59	10	3994
0	67.0649	68	68	-1
0	67.0855	17	17	-1
0	67.1016	16	16	-1
0	67.1082	56	56	-1
0	67.1213	20	20	-1
0	67.1223	93	93	-1
0	67.1363	72	55	3803
0	67.138	65	65	-1
0	67.1411	7	84	4032
0	67.1452	34	34	-1
0	67.1463	54	22	3979
0	67.1513	7	7	-1
0	67.1794	60	60	-1
0	67.202	35	31	3954
0	67.2169	23	23	-1
0	67.2515	77	77	-1
0	67.2758	13	74	4028
0	67.2841	18	18	-1
0	67.2958	73	73	-1
0	67.3014	94	48	3991
0	67.3105	27	55	4024
0	67.3182	56	56	-1
0	67.3248	37	94	4030
0	67.3318	11	11	-1
0	67.336	20	20	-1
0	67.369	86	86	-1
0	67.3781	93	48	4047
0	67.3791	41	59	3925
0	67.3854	50	50	-1
0	67.3943	27	27	-1
0	67.3967	29	29	-1
0	67.4308	57	57	-1
0	67.4417	44	53	3853
0	67.4536	60	74	4040
0	67.464	50	50	-1
0	67.4726	13	31	4028
0	67.4862	94	94	-1
0	67.4955	89	89	-1
0	67.5149	33	33	-1
2	67.5188	52	91
0	67.5273	67	67	-1
0	67.5341	81	47	3967
0	67.5364	35	6	3954
0	67.5377	6	13	3990
0	67.5392	27	27	-1
0	67.543	96	96	-1
0	67.5453	60	31	4040
0	67.5454	13	31	4014
0	67.5465	85	85	-1
0	67.5561	29	29	-1
0	67.5794	33	47	4080
0	67.5895	87	53	4036
0	67.5903	50	50	-1
0	67.6118	3	3	-1
0	67.62	58	58	-1
0	67.6337	76	76	-1
0	67.6352	56	79	4063
0	67.6821	60	60	-1
0	67.6849	13	74	4014
0	67.729	27	85	4071
0	67.7375	34	34	-1
0	67.7792	35	24	4083
0	67.7849	29	15	4072
0	67.7907	29	31	4072
0	67.8148	18	18	-1
0	67.8259	51	59	3921
0	67.8545	35	35	-1
0	67.8623	33	33	-1
0	67.8632	26	26	-1
0	67.8644	16	16	-1
0	67.8817	94	93	4078
0	67.889	10	10	-1
0	67.895	60	13	4054
0	67.8984	27	27	-1
0	67.922	66	66	-1
0	67.9294	60	74	4113
0	67.9335	58	58	-1
0	67.9451	15	15	-1
2	67.9647	5	53
0	67.9664	94	94	-1
0	67.9714	56	56	-1
0	67.9923	56	56	-1
0	68.0106	26	26	-1
0	68.0118	90	90	-1
0	68.019	24	24	-1
0	68.0365	60	13	4040
0	68.0444	65	65	-1
0	68.072	35	6	4107
2	68.089	35	24
0	68.0933	14	87	3980
0	68.0973	51	10	4106
0	68.1134	78	78	-1
0	68.1392	53	53	-1
0	68.145	35	31	4083
0	68.1459	67	50	3948
0	68.1502	28	28	-1
0	68.1617	36	36	-1
0	68.1663	67	67	-1
0	68.1729	57	57	-1
0	68.1941	74	74	-1
0	68.1958	59	59	-1
0	68.1964	17	17	-1
0	68.2047	2	2	-1
0	68.2265	42	42	-1
0	68.2394	74	74	-1
0	68.2402	57	48	4073
0	68.2739	60	31	4098
0	68.2834	35	24	4127
2	68.2904	51	10
0	68.2906	60	74	4125
0	68.2918	59	10	4038
0	68.2935	96	70	4000
0	68.3233	5	5	-1
0	68.3286	81	81	-1
0	68.3351	81	70	4151
0	68.3446	91	91	-1
0	68.3499	50	50	-1
0	68.3601	65	39	3955
0	68.3632	50	50	-1
0	68.3664	37	76	4030
0	68.3719	65	34	4126
0	68.4001	60	31	4125
0	68.43	58	58	-1
0	68.436	43	43	-1
0	68.4385	73	73	-1
0	68.4515	54	54	-1
0	68.4588	76	76	-1
0	68.4606	54	54	-1
0	68.468	73	73	-1
0	68.4715	54	22	4165
0	68.4799	16	16	-1
0	68.4984	31	31	-1
0	68.5031	39	39	-1
0	68.5123	33	33	-1
0	68.5539	12	12	-1
0	68.5744	60	31	4113
0	68.5756	58	7	4160
0	68.6034	85	85	-1
0	68.6223	19	19	-1
0	68.6384	36	36	-1
0	68.6451	42	81	4142
0	68.6589	93	93	-1
0	68.6663	17	17	-1
0	68.6722	64	64	-1
0	68.6836	91	91	-1
0	68.6942	60	6	4098
0	68.7099	26	47	4122
0	68.7283	48	48	-1
0	68.7324	47	47	-1
0	68.7336	88	88	-1
0	68.7476	17	17	-1
0	68.7476	54	22	4163
0	68.7531	2	2	-1
0	68.7638	61	61	-1
0	68.774	96	96	-1
0	68.7806	71	71	-1
0	68.8083	69	69	-1
0	68.8129	71	16	4193
0	68.8421	5	53	4150
0	68.8532	75	75	-1
0	68.8541	51	51	-1
0	68.8779	60	13	4183
0	68.9041	54	66	4163
0	68.911	39	39	-1
0	68.915	93	48	4179
0	68.9191	60	31	4183
0	68.9386	8	8	-1
0	68.9572	51	59	4198
0	68.9757	5	5	-1
0	68.98	16	16	-1
0	69.0027	59	59	-1
0	69.0069	3	3	-1
0	69.061	65	65	-1
0	69.0738	57	57	-1
0	69.1196	60	74	4183
0	69.1391	65	65	-1
0	69.1769	75	75	-1
0	69.181	58	84	4160
0	69.203	21	21	-1
0	69.2226	45	45	-1
0	69.2379	88	63	4187
0	69.2414	26	26	-1
0	69.2468	96	96	-1
0	69.2593	69	69	-1
0	69.2763	3	3	-1
0	69.2822	14	14	-1
0	69.2883	50	50	-1
0	69.2922	9	9	-1
0	69.3316	21	21	-1
0	69.3349	24	24	-1
0	69.3821	29	15	4090
0	69.394	65	65	-1
0	69.4274	96	70	4192
0	69.4443	27	55	4085
0	69.461	22	22	-1
0	69.4991	77	77	-1
0	69.5099	71	71	-1
0	69.535	94	94	-1
0	69.5456	91	91	-1
0	69.5482	23	23	-1
0	69.5861	18	18	-1
0	69.5895	41	41	-1
0	69.6117	72	72	-1
0	69.6147	69	69	-1
0	69.6215	9	80	4225
0	69.6299	38	38	-1
0	69.6457	28	28	-1
0	69.6568	59	59	-1
0	69.6633	60	31	4199
0	69.6942	23	48	4237
0	69.7024	0	0	-1
0	69.7049	1	1	-1
0	69.7219	1	1	-1
0	69.724	43	43	-1
0	69.7405	69	55	4241
0	69.7481	14	14	-1
0	69.7734	51	10	4205
0	69.7792	90	90	-1
0	69.8059	90	90	-1
0	69.8063	69	85	4221
0	69.8096	96	96	-1
0	69.8172	92	92	-1
0	69.8184	27	85	4062
0	69.8272	67	67	-1
0	69.8318	6	6	-1
0	69.8338	57	48	4211
0	69.8396	49	49	-1
0	69.8507	73	73	-1
0	69.8646	47	47	-1
0	69.8787	23	23	-1
0	69.9385	67	67	-1
0	69.9492	17	17	-1
0	69.9653	9	9	-1
0	70.0176	65	39	4229
0	70.0661	19	19	-1
0	70.0783	54	66	4165
0	70.0968	24	24	-1
0	70.1028	91	91	-1
0	70.1678	91	91	-1
0	70.1683	72	55	4240
0	70.1699	63	63	-1
0	70.1794	67	74	4268
0	70.2074	26	26	-1
0	70.2433	65	34	4213
0	70.2658	78	78	-1
0	70.2662	44	44	-1
0	70.2663	27	27	-1
0	70.2694	50	50	-1
0	70.2711	27	55	4284
0	70.2761	21	21	-1
0	70.2779	30	30	-1
0	70.2913	30	38	4288
0	70.3086	6	24	4262
0	70.346	69	69	-1
0	70.365	52	52	-1
0	70.3726	98	98	-1
0	70.4299	71	71	-1
0	70.434	69	72	4241
0	70.4439	11	11	-1
0	70.4852	10	10	-1
0	70.4879	71	16	4234
0	70.5107	6	13	4262
0	70.5379	65	65	-1
0	70.5458	84	84	-1
0	70.5569	66	66	-1
0	70.5769	67	67	-1
0	70.5808	19	15	4272
0	70.5884	54	31	4189
0	70.5969	65	39	4300
0	70.6014	65	65	-1
0	70.6057	69	55	4194
0	70.6146	69	55	4295
0	70.6468	65	34	4229
0	70.6555	89	89	-1
0	70.6661	20	20	-1
0	70.6703	69	55	4291
0	70.6879	14	14	-1
0	70.6915	92	24	4259
0	70.7015	23	48	4267
0	70.705	82	82	-1
0	70.726	55	55	-1
0	70.7286	70	70	-1
0	70.7473	91	91	-1
0	70.7554	65	34	4210
0	70.7573	35	31	4107
0	70.7712	76	76	-1
0	70.7774	38	38	-1
0	70.7946	26	26	-1
2	70.7965	54	31
0	70.8496	92	92	-1
0	70.8549	33	33	-1
0	70.907	69	69	-1
0	70.9149	69	85	4308
0	70.9366	71	71	-1
0	70.9383	29	29	-1
0	70.9438	16	16	-1
0	70.9442	53	53	-1
0	70.9531	73	73	-1
0	70.9577	21	21	-1
0	70.9584	7	7	-1
0	70.9648	26	47	4325
0	70.9663	28	28	-1
0	71	67	67	-1
0	71.0232	56	56	-1
0	71.0297	75	75	-1
0	71.0597	90	90	-1
0	71.0609	44	44	-1
0	71.0658	30	62	4288
0	71.0677	67	50	4339
0	71.0741	62	62	-1
0	71.0887	82	40	4317
0	71.0974	8	8	-1
0	71.1184	2	2	-1
0	71.1297	41	51	4239
0	71.1346	66	66	-1
0	71.1434	52	91	4292
0	71.1434	5	5	-1
0	71.1716	17	17	-1
0	71.1758	23	25	4056
0	71.1798	14	14	-1
0	71.1896	42	70	4178
0	71.2073	58	58	-1
0	71.2143	67	50	4303
0	71.2749	52	52	-1
0	71.2889	71	71	-1
0	71.3252	8	8	-1
0	71.3269	42	42	-1
0	71.3531	70	70	-1
0	71.3828	37	37	-1
0	71.3963	44	97	4343
0	71.4103	37	26	4365
0	71.4445	42	49	4363
0	71.4515	35	13	4083
0	71.4551	25	25	-1
0	71.4592	69	69	-1
0	71.4825	92	92	-1
0	71.4856	55	55	-1
0	71.5522	55	85	4373
0	71.5601	40	40	-1
0	71.5787	63	63	-1
0	71.5877	47	47	-1
0	71.5901	67	50	4081
0	71.5922	37	94	4365
0	71.6066	49	49	-1
0	71.6279	35	60	4107
0	71.6339	6	6	-1
0	71.6586	42	66	4368
0	71.6734	68	68	-1
0	71.6789	73	15	4334
0	71.6928	33	33	-1
0	71.7271	56	79	4340
0	71.7327	56	56	-1
0	71.7591	78	78	-1
0	71.7683	44	62	4366
0	71.8065	77	77	-1
0	71.809	52	52	-1
0	71.8182	22	22	-1
0	71.8282	6	13	4382
0	71.8338	12	12	-1
0	71.8421	22	22	-1
0	71.8451	95	95	-1
0	71.863	5	5	-1
0	71.8704	33	47	4327
0	71.8708	10	10	-1
0	71.8964	35	6	4381
0	71.9054	35	13	4381
0	71.9085	69	85	4313
0	71.9121	38	8	4324
2	71.9281	44	62
0	71.9398	38	62	4324
0	71.9713	42	81	4363
0	71.976	59	59	-1
0	71.9776	23	25	4237
0	71.9838	7	7	-1
0	71.9856	53	53	-1
0	71.9871	56	19	4387
0	72.0109	69	69	-1
0	72.0129	56	15	4411
0	72.0186	22	31	4396
0	72.0892	28	28	-1
0	72.092	80	80	-1
0	72.0932	37	93	4365
0	72.0978	8	8	-1
0	72.1016	26	26	-1
0	72.105	35	31	4402
0	72.1184	78	34	4389
2	72.1378	42	66
0	72.1443	31	31	-1
0	72.1574	31	31	-1
0	72.1582	69	55	4328
0	72.1618	13	13	-1
0	72.1633	37	63	4417
0	72.1666	65	65	-1
0	72.1899	38	62	4404
0	72.1912	55	55	-1
0	72.1931	57	57	-1
0	72.2005	42	26	4406
0	72.2124	35	74	4401
0	72.2149	95	24	4397
0	72.225	35	31	4401
0	72.2278	20	20	-1
0	72.2392	90	90	-1
0	72.2406	8	62	4418
0	72.2482	90	90	-1
0	72.2506	65	39	4427
0	72.2606	46	46	-1
0	72.2778	86	86	-1
0	72.2839	74	74	-1
0	72.3297	67	67	-1
0	72.3539	15	15	-1
0	72.4086	35	31	4369
0	72.4106	41	41	-1
0	72.4221	93	93	-1
0	72.4313	6	31	4394
0	72.4426	92	92	-1
2	72.4532	56	19
0	72.4753	41	59	4446
0	72.5376	36	36	-1
0	72.557	57	48	4430
0	72.5837	65	34	4300
0	72.6098	75	75	-1
0	72.6126	63	63	-1
0	72.6198	30	68	4288
0	72.6361	35	13	4107
0	72.6444	16	16	-1
0	72.6484	25	25	-1
0	72.6732	39	39	-1
0	72.6744	64	64	-1
0	72.6784	93	48	4447
0	72.6897	30	30	-1
0	72.7103	1	1	-1
0	72.7165	30	38	4463
0	72.7284	42	70	4406
0	72.7403	35	74	4381
2	72.749	99	1
0	72.7756	42	42	-1
0	72.7815	71	71	-1
0	72.7909	56	56	-1
0	72.8048	87	87	-1
0	72.859	27	27	-1
0	72.8738	6	6	-1
0	72.8863	74	74	-1
0	72.891	42	49	4468
0	72.8936	79	79	-1
0	72.8976	36	36	-1
0	72.9291	11	11	-1
0	72.9397	93	93	-1
0	72.9474	8	8	-1
0	72.954	29	29	-1
0	72.957	20	20	-1
0	72.9577	45	45	-1
0	72.968	65	34	4427
0	72.9749	78	78	-1
0	72.9814	76	76	-1
0	72.9902	71	16	4294
0	72.9962	2	2	-1
0	73.0169	57	57	-1
2	73.0264	75	25
0	73.0327	52	91	4392
0	73.0449	67	74	4443
0	73.046	39	39	-1
0	73.0464	37	47	4367
0	73.0472	8	8	-1
0	73.0484	90	90	-1
0	73.0593	15	15	-1
0	73.0722	67	67	-1
0	73.0972	64	64	-1
0	73.0974	29	15	4481
0	73.1022	99	99	-1
0	73.1362	67	74	4497
2	73.1496	73	5
0	73.1584	79	19	4476
0	73.1705	76	76	-1
0	73.1817	64	64	-1
0	73.1822	35	35	-1
0	73.2039	65	65	-1
0	73.2132	65	65	-1
0	73.2141	5	53	4353
0	73.2288	99	99	-1
0	73.2405	99	99	-1
0	73.2474	8	62	4480
0	73.2549	87	87	-1
0	73.2566	44	44	-1
2	73.2623	34	68
0	73.2778	73	73	-1
0	73.2786	37	48	4417
0	73.2802	37	37	-1
0	73.2942	35	74	4402
0	73.3028	35	24	4401
0	73.3278	24	24	-1
0	73.3284	76	76	-1
0	73.3433	63	63	-1
0	73.3561	27	27	-1
0	73.3573	99	99	-1
0	73.3744	99	1	4500
0	73.3833	35	35	-1
0	73.3877	26	47	4419
0	73.3987	70	70	-1
0	73.403	5	5	-1
0	73.4074	86	86	-1
0	73.4105	91	91	-1
0	73.4127	24	24	-1
0	73.4472	76	76	-1
0	73.4534	56	56	-1
0	73.4555	65	39	4506
0	73.4819	48	48	-1
0	73.5163	37	26	4516
0	73.5577	73	15	4514
0	73.5661	6	24	4382
0	73.5717	44	62	4513
0	73.5774	87	53	4512
0	73.5909	99	66	4510
0	73.6063	38	38	-1
0	73.6231	42	47	4431
0	73.6239	57	48	4489
0	73.6268	93	63	4447
0	73.6462	90	90	-1
0	73.6504	42	81	4468
0	73.6532	29	15	4331
0	73.6759	35	74	4505
2	73.6996	42	47
0	73.7019	6	31	4473
0	73.7019	76	76	-1
0	73.7209	85	85	-1
0	73.7303	45	45	-1
0	73.7382	92	92	-1
0	73.7443	56	79	4533
0	73.7486	89	89	-1
2	73.7599	18	60
0	73.7751	37	76	4516
0	73.7776	1	1	-1
0	73.781	27	27	-1
0	73.8019	13	13	-1
0	73.8108	67	50	4497
0	73.8223	36	36	-1
0	73.8283	35	35	-1
0	73.8299	22	22	-1
0	73.8579	26	26	-1
0	73.8584	57	57	-1
0	73.8718	38	38	-1
0	73.8898	35	24	4505
2	73.9006	87	71
0	73.9142	14	14	-1
0	73.917	57	48	4566
0	73.9241	56	19	4555
2	73.9244	37	48
0	73.949	40	40	-1
0	73.9595	4	4	-1
0	74.0517	41	41	-1
0	74.054	28	28	-1
0	74.0581	35	74	4457
0	74.0598	86	86	-1
0	74.067	75	75	-1
0	74.068	22	86	4564
0	74.0841	95	95	-1
0	74.0969	56	15	4571
0	74.0981	79	79	-1
0	74.0997	93	63	4479
0	74.1021	93	93	-1
0	74.1074	76	76	-1
0	74.1245	96	96	-1
0	74.1266	35	60	4505
0	74.1389	35	13	4563
0	74.1411	92	24	4449
0	74.1428	79	15	4502
0	74.1867	79	19	4582
0	74.189	6	24	4473
2	74.2348	56	15
0	74.2652	72	72	-1
0	74.2698	93	48	4584
0	74.2916	28	28	-1
0	74.3175	95	95	-1
0	74.3199	18	18	-1
0	74.3252	54	54	-1
0	74.3404	35	31	4587
0	74.3564	27	55	4472
0	74.3785	92	92	-1
0	74.3825	38	62	4542
0	74.3899	22	22	-1
0	74.3947	21	21	-1
0	74.4005	59	59	-1
0	74.4208	66	66	-1
0	74.4276	69	69	-1
2	74.4314	64	86
0	74.4331	57	57	-1
0	74.4335	35	74	4563
0	74.4557	98	98	-1
0	74.4749	37	47	4516
0	74.4823	7	7	-1
0	74.5019	10	10	-1
0	74.5032	23	23	-1
0	74.5298	70	70	-1
0	74.549	98	98	-1
0	74.5511	68	68	-1
0	74.5657	93	93	-1
0	74.5696	99	66	4523
0	74.5824	41	41	-1
0	74.5903	62	62	-1
0	74.594	69	72	4607
0	74.6047	48	48	-1
0	74.6234	7	84	4612
0	74.6311	70	70	-1
2	74.6319	37	63
0	74.6432	95	24	4596
0	74.6749	63	63	-1
0	74.6749	56	56	-1
0	74.6844	11	11	-1
0	74.6932	93	63	4584
0	74.7315	48	48	-1
0	74.7327	36	36	-1
0	74.7546	92	24	4554
0	74.7629	5	5	-1
0	74.767	23	48	4614
0	74.7715	16	16	-1
0	74.7854	42	70	4547
0	74.7856	62	62	-1
0	74.7886	95	24	4580
0	74.8075	42	42	-1
0	74.8111	49	49	-1
0	74.8228	37	37	-1
0	74.825	50	50	-1
2	74.8406	39	64
0	74.8422	37	48	4642
0	74.879	43	43	-1
0	74.894	37	94	4642
0	74.9051	53	53	-1
0	74.908	78	34	4485
0	74.9136	36	36	-1
0	74.9145	98	98	-1
0	74.9146	56	56	-1
0	74.935	44	44	-1
0	74.9403	14	14	-1
0	74.9491	42	42	-1
0	74.9691	44	62	4652
0	74.9855	92	24	4601
0	75.0188	69	55	4412
0	75.0189	53	53	-1
0	75.028	42	49	4654
0	75.0598	34	34	-1
0	75.0638	79	79	-1
0	75.0891	84	84	-1
0	75.0904	81	81	-1
0	75.0958	22	31	4603
0	75.1055	10	10	-1
0	75.1142	54	49	4598
0	75.1242	84	84	-1
0	75.1428	56	79	4628
0	75.1674	47	47	-1
0	75.1797	42	47	4654
0	75.1885	81	26	4663
0	75.2088	52	52	-1
0	75.2231	37	37	-1
0	75.2645	49	66	4641
0	75.2653	64	64	-1
0	75.268	52	91	4360
0	75.2796	35	74	4525
0	75.282	85	85	-1
0	75.2934	41	41	-1
0	75.3041	38	38	-1
0	75.3207	37	76	4673
0	75.3323	80	80	-1
0	75.3355	87	87	-1
0	75.3415	27	27	-1
0	75.3485	37	47	4673
0	75.3605	57	57	-1
0	75.3719	84	84	-1
0	75.3805	16	16	-1
0	75.3862	35	24	4525
0	75.391	18	60	4597
0	75.3988	82	82	-1
0	75.4069	37	48	4673
0	75.4222	64	64	-1
0	75.4402	13	13	-1
0	75.4462	42	66	4654
0	75.448	41	59	4679
0	75.4542	18	31	4690
0	75.4681	37	63	4673
0	75.488	42	81	4640
0	75.4987	62	62	-1
0	75.4991	42	70	4699
0	75.5017	32	32	-1
2	75.5124	18	31
0	75.5466	15	15	-1
0	75.5508	90	90	-1
0	75.5578	64	86	4693
0	75.5629	14	14	-1
0	75.565	54	22	4598
0	75.5813	82	82	-1
0	75.6091	42	49	4640
0	75.6297	58	58	-1
0	75.6587	5	5	-1
0	75.6616	37	93	4673
0	75.6717	37	76	4642
0	75.6749	63	63	-1
0	75.6762	43	43	-1
0	75.6836	13	74	4694
0	75.6914	66	66	-1
0	75.7092	47	47	-1
0	75.7093	49	49	-1
0	75.7359	49	66	4719
0	75.7667	58	84	4710
0	75.782	34	68	4660
0	75.7821	64	64	-1
0	75.7867	93	48	4479
0	75.8059	39	39	-1
0	75.8517	52	52	-1
0	75.8689	35	13	4587
0	75.8841	6	6	-1
0	75.9022	35	74	4727
0	75.9105	81	81	-1
0	75.9282	25	25	-1
0	75.9344	54	86	4707
0	75.9411	13	13	-1
0	75.9621	35	31	4588
0	75.9665	32	32	-1
0	75.9672	7	7	-1
0	76.0153	37	37	-1
0	76.0238	79	19	4661
0	76.0275	94	94	-1
0	76.0347	91	91	-1
0	76.0521	37	48	4737
0	76.0577	67	67	-1
0	76.0594	16	16	-1
0	76.0616	37	63	4642
0	76.0814	37	37	-1
0	76.0847	66	66	-1
0	76.0874	6	13	4728
0	76.0898	93	93	-1
0	76.1048	13	31	4733
0	76.1111	74	74	-1
0	76.1291	75	75	-1
0	76.169	5	5	-1
0	76.1703	94	94	-1
0	76.181	54	54	-1
0	76.1952	37	93	4745
0	76.2164	54	54	-1
0	76.2214	8	8	-1
0	76.2344	81	81	-1
0	76.2492	82	82	-1
0	76.2512	47	47	-1
0	76.2562	54	49	4756
0	76.275	37	63	4737
0	76.2758	5	53	4528
0	76.2977	37	26	4737
0	76.2996	13	74	4733
0	76.3052	79	79	-1
0	76.3156	30	30	-1
0	76.3513	82	40	4759
0	76.3547	6	6	-1
0	76.3653	41	63	4574
0	76.3875	94	93	4753
2	76.4137	54	86
0	76.4336	2	2	-1
0	76.4433	18	6	4690
0	76.4457	2	2	-1
0	76.446	69	69	-1
0	76.4701	30	30	-1
0	76.4705	86	86	-1
0	76.4716	54	31	4754
0	76.4805	55	55	-1
0	76.4898	28	28	-1
0	76.5016	33	33	-1
0	76.5079	84	84	-1
0	76.5356	94	63	4771
0	76.5866	82	82	-1
0	76.6027	8	8	-1
0	76.616	26	26	-1
0	76.6164	6	74	4769
0	76.6384	34	34	-1
0	76.6472	44	53	4652
0	76.6484	50	50	-1
2	76.6614	94	63
0	76.6671	30	38	4767
0	76.6964	64	64	-1
0	76.7161	25	25	-1
0	76.7193	21	21	-1
0	76.7371	18	24	4773
0	76.7492	67	74	4742
0	76.7808	88	88	-1
0	76.812	37	47	4764
0	76.8148	83	83	-1
0	76.8315	75	75	-1
0	76.8409	16	16	-1
0	76.851	53	53	-1
2	76.8578	42	70
0	76.8592	23	23	-1
0	76.8996	75	75	-1
0	76.9113	26	26	-1
0	76.928	90	90	-1
0	76.9408	63	63	-1
0	76.941	18	18	-1
0	76.9523	54	22	4754
0	76.9561	35	6	4563
0	76.9569	65	65	-1
0	77.007	44	44	-1
0	77.0138	81	26	4730
0	77.0212	73	73	-1
0	77.0286	90	90	-1
0	77.0346	54	66	4754
0	77.0412	79	79	-1
2	77.0461	18	6
0	77.0697	32	32	-1
0	77.1019	35	31	4505
0	77.1034	81	26	4758
0	77.124	16	16	-1
0	77.1388	5	53	4711
0	77.1389	54	31	4809
0	77.1575	54	66	4756
0	77.1619	26	26	-1
0	77.1837	95	95	-1
0	77.204	40	40	-1
0	77.2471	35	13	4810
0	77.27	17	17	-1
0	77.3035	37	48	4755
0	77.3257	6	31	4747
0	77.3549	65	34	4811
0	77.3768	12	12	-1
0	77.4198	95	95	-1
0	77.4322	90	90	-1
0	77.4365	37	48	4745
0	77.4477	27	27	-1
0	77.4808	78	78	-1
0	77.4967	6	13	4769
0	77.4977	58	58	-1
0	77.5065	82	82	-1
0	77.5141	77	77	-1
0	77.5237	42	42	-1
0	77.5275	88	63	4797
0	77.5375	73	73	-1
0	77.5534	84	84	-1
0	77.5835	42	49	4843
0	77.5886	70	70	-1
0	77.5973	21	21	-1
0	77.6165	27	85	4684
0	77.6293	50	50	-1
0	77.6696	8	8	-1
0	77.6715	27	85	4837
0	77.673	18	60	4808
0	77.6995	24	24	-1
0	77.7075	44	44	-1
0	77.7538	30	68	4767
0	77.778	8	62	4757
0	77.783	93	93	-1
0	77.7908	78	34	4838
0	77.7954	82	40	4841
0	77.7972	57	57	-1
0	77.8132	86	86	-1
2	77.8232	18	24
0	77.834	18	18	-1
0	77.8346	35	35	-1
0	77.8369	42	47	4843
0	77.8397	46	46	-1
0	77.8514	41	10	4696
0	77.8827	49	49	-1
0	77.8895	18	18	-1
0	77.9095	38	38	-1
0	77.9132	86	86	-1
0	77.9261	79	19	4817
0	77.9312	75	25	4751
0	77.9382	62	62	-1
0	77.9492	18	31	4870
0	77.9935	78	78	-1
0	78.0071	51	51	-1
0	78.0344	8	8	-1
0	78.0447	54	54	-1
0	78.0533	18	31	4864
0	78.0931	30	8	4791
0	78.1008	77	91	4842
0	78.1115	22	22	-1
0	78.1336	64	86	4675
0	78.1458	80	80	-1
0	78.1476	58	58	-1
0	78.1755	18	31	4854
0	78.1844	26	26	-1
0	78.1864	37	63	4755
0	78.1874	26	47	4889
0	78.1923	78	78	-1
0	78.1944	91	91	-1
0	78.2007	34	34	-1
0	78.2103	54	31	4598
0	78.2287	34	34	-1
0	78.2593	79	19	4766
0	78.2682	22	86	4603
0	78.2859	16	16	-1
0	78.3052	88	88	-1
0	78.3087	30	62	4882
0	78.3306	0	0	-1
0	78.3322	44	62	4856
0	78.3466	8	8	-1
0	78.3516	97	97	-1
0	78.3604	38	62	4871
0	78.3669	42	81	4843
0	78.3776	1	1	-1
0	78.3889	28	28	-1
0	78.3939	72	72	-1
0	78.3986	13	31	4694
0	78.4062	42	26	4907
0	78.4173	20	20	-1
0	78.4266	93	93	-1
0	78.4317	57	48	4862
0	78.4402	49	66	4869
0	78.4779	18	74	4854
0	78.4783	9	9	-1
0	78.4807	18	18	-1
0	78.4934	23	23	-1
0	78.4956	18	24	4870
0	78.5068	6	31	4839
0	78.5495	72	98	4910
0	78.558	76	76	-1
0	78.6218	26	26	-1
0	78.6248	96	96	-1
0	78.6572	11	11	-1
0	78.6697	59	59	-1
0	78.6934	4	4	-1
0	78.698	79	79	-1
0	78.701	31	31	-1
0	78.7071	97	97	-1
0	78.7169	27	27	-1
0	78.7282	3	3	-1
